a : 154.0000, 0 -> 2
b : 329.0000, 0 -> 1
c : 299.0000, 0 -> 2
d : -84.0000, 0 -> 0
a : 577.0000, 1 -> 3
b : 733.0000, 1 -> 2
c : -978.0000, 1 -> 0
d : 46.0000, 1 -> 3
a : -6.0000, 2 -> 0
b : -611.0000, 2 -> 1
c : -740.0000, 2 -> 0
d : 838.0000, 2 -> 0
a : 36.0000, 3 -> 0
b : -684.0000, 3 -> 1
c : 176.0000, 3 -> 3
d : -572.0000, 3 -> 1
d : 240.0000, 0 -> 3
c : 860.0000, 0 -> 1
c : -147.0000, 1 -> 0
a : 426.0000, 1 -> 2
b : 797.0000, 2 -> 0
a : -854.0000, 2 -> 2
a : 231.0000, 3 -> 2
c : -925.0000, 3 -> 1
