a : 118.0000, 0 -> 0
b : -111.0000, 0 -> 0
c : -274.0000, 0 -> 0
d : -426.0000, 0 -> 3
a : 664.0000, 1 -> 0
b : 432.0000, 1 -> 0
c : 951.0000, 1 -> 1
d : -899.0000, 1 -> 2
a : 386.0000, 2 -> 1
b : -787.0000, 2 -> 1
c : 10.0000, 2 -> 0
d : -1.0000, 2 -> 0
a : 387.0000, 3 -> 0
b : -340.0000, 3 -> 2
c : 284.0000, 3 -> 0
d : 454.0000, 3 -> 2
c : 271.0000, 0 -> 0
a : -664.0000, 0 -> 1
a : 48.0000, 1 -> 2
d : -998.0000, 1 -> 0
a : -212.0000, 2 -> 2
b : -746.0000, 2 -> 3
d : 540.0000, 3 -> 3
d : 219.0000, 3 -> 1
