a : -825.0000, 0 -> 5
b : 312.0000, 0 -> 3
a : 941.0000, 1 -> 2
b : -664.0000, 1 -> 1
a : 928.0000, 2 -> 3
b : -439.0000, 2 -> 0
a : 20.0000, 3 -> 5
b : -6.0000, 3 -> 3
a : 557.0000, 4 -> 1
b : 95.0000, 4 -> 6
a : -292.0000, 5 -> 6
b : -900.0000, 5 -> 1
a : 756.0000, 6 -> 4
b : 683.0000, 6 -> 0
a : -54.0000, 7 -> 2
b : 131.0000, 7 -> 3
b : 661.0000, 0 -> 6
b : 599.0000, 1 -> 7
a : -755.0000, 2 -> 0
b : 486.0000, 3 -> 0
b : -144.0000, 4 -> 3
b : -496.0000, 5 -> 0
b : -336.0000, 6 -> 0
a : 436.0000, 7 -> 3
