a : 817.0000, 0 -> 2
b : 877.0000, 0 -> 2
c : -378.0000, 0 -> 1
d : -316.0000, 0 -> 1
a : 79.0000, 1 -> 3
b : -821.0000, 1 -> 2
c : 731.0000, 1 -> 1
d : 565.0000, 1 -> 0
a : 360.0000, 2 -> 3
b : -740.0000, 2 -> 3
c : -431.0000, 2 -> 2
d : -288.0000, 2 -> 3
a : -975.0000, 3 -> 2
b : 377.0000, 3 -> 2
c : 148.0000, 3 -> 0
d : 563.0000, 3 -> 3
c : 326.0000, 0 -> 1
d : -434.0000, 0 -> 2
d : 937.0000, 1 -> 3
d : -603.0000, 1 -> 2
a : -263.0000, 2 -> 0
d : -988.0000, 2 -> 1
a : -996.0000, 3 -> 3
d : -86.0000, 3 -> 0
