a : -956.0000, 0 -> 7
b : -640.0000, 0 -> 5
c : -741.0000, 0 -> 7
d : 284.0000, 0 -> 3
a : 379.0000, 1 -> 2
b : 735.0000, 1 -> 1
c : -526.0000, 1 -> 5
d : -647.0000, 1 -> 2
a : 683.0000, 2 -> 5
b : -117.0000, 2 -> 7
c : -642.0000, 2 -> 1
d : 208.0000, 2 -> 6
a : -212.0000, 3 -> 2
b : -814.0000, 3 -> 2
c : -479.0000, 3 -> 0
d : 100.0000, 3 -> 2
a : -984.0000, 4 -> 1
b : -417.0000, 4 -> 3
c : 149.0000, 4 -> 6
d : 786.0000, 4 -> 5
a : -174.0000, 5 -> 3
b : -952.0000, 5 -> 0
c : -518.0000, 5 -> 1
d : -611.0000, 5 -> 4
a : 217.0000, 6 -> 7
b : -915.0000, 6 -> 6
c : -199.0000, 6 -> 7
d : 40.0000, 6 -> 7
a : -6.0000, 7 -> 5
b : 127.0000, 7 -> 5
c : 951.0000, 7 -> 6
d : -553.0000, 7 -> 2
c : 895.0000, 0 -> 5
c : -91.0000, 0 -> 6
a : 573.0000, 1 -> 7
d : -952.0000, 1 -> 6
d : 852.0000, 2 -> 6
a : -97.0000, 2 -> 4
c : -746.0000, 3 -> 7
a : 66.0000, 3 -> 7
b : 501.0000, 4 -> 1
d : 43.0000, 4 -> 4
b : -7.0000, 5 -> 5
d : -371.0000, 5 -> 3
c : 669.0000, 6 -> 7
a : -983.0000, 6 -> 0
a : 4.0000, 7 -> 1
b : -283.0000, 7 -> 3
