a : 311.0000, 0 -> 2
b : 337.0000, 0 -> 0
c : -506.0000, 0 -> 0
d : 148.0000, 0 -> 3
a : 193.0000, 1 -> 2
b : 857.0000, 1 -> 2
c : 534.0000, 1 -> 3
d : -61.0000, 1 -> 3
a : 205.0000, 2 -> 3
b : -218.0000, 2 -> 0
c : -928.0000, 2 -> 2
d : 560.0000, 2 -> 0
a : -446.0000, 3 -> 0
b : 842.0000, 3 -> 0
c : -190.0000, 3 -> 1
d : -145.0000, 3 -> 0
c : 292.0000, 0 -> 2
d : 212.0000, 0 -> 2
d : 546.0000, 1 -> 1
d : -143.0000, 1 -> 2
b : 402.0000, 2 -> 0
a : -100.0000, 2 -> 3
b : -428.0000, 3 -> 3
c : -118.0000, 3 -> 0
