a : 488.0000, 0 -> 7
b : 47.0000, 0 -> 7
a : 465.0000, 1 -> 1
b : -567.0000, 1 -> 6
a : -836.0000, 2 -> 4
b : 771.0000, 2 -> 1
a : 413.0000, 3 -> 6
b : 85.0000, 3 -> 4
a : -196.0000, 4 -> 6
b : 286.0000, 4 -> 3
a : -725.0000, 5 -> 4
b : 478.0000, 5 -> 5
a : 314.0000, 6 -> 5
b : -548.0000, 6 -> 0
a : 714.0000, 7 -> 1
b : -263.0000, 7 -> 5
b : -532.0000, 0 -> 3
a : 782.0000, 1 -> 4
a : -137.0000, 2 -> 2
b : -342.0000, 3 -> 5
b : 428.0000, 4 -> 3
b : -948.0000, 5 -> 1
b : 631.0000, 6 -> 1
a : 672.0000, 7 -> 3
a : 844.0000, 7 -> 2
