a : -328.0000, 0 -> 7
b : 472.0000, 0 -> 6
c : 70.0000, 0 -> 1
d : -123.0000, 0 -> 5
a : -662.0000, 1 -> 7
b : 41.0000, 1 -> 3
c : 241.0000, 1 -> 2
d : -177.0000, 1 -> 0
a : -419.0000, 2 -> 4
b : 231.0000, 2 -> 0
c : 178.0000, 2 -> 5
d : -846.0000, 2 -> 3
a : 249.0000, 3 -> 4
b : -805.0000, 3 -> 7
c : -303.0000, 3 -> 4
d : 952.0000, 3 -> 5
a : -783.0000, 4 -> 2
b : -677.0000, 4 -> 6
c : 634.0000, 4 -> 1
d : 855.0000, 4 -> 0
a : -707.0000, 5 -> 7
b : -756.0000, 5 -> 5
c : -69.0000, 5 -> 1
d : 256.0000, 5 -> 0
a : -465.0000, 6 -> 1
b : -18.0000, 6 -> 3
c : 673.0000, 6 -> 3
d : -732.0000, 6 -> 1
a : -593.0000, 7 -> 3
b : 318.0000, 7 -> 2
c : -978.0000, 7 -> 6
d : 429.0000, 7 -> 0
d : -722.0000, 0 -> 3
b : -615.0000, 0 -> 1
a : 123.0000, 1 -> 4
c : 289.0000, 1 -> 7
d : 823.0000, 2 -> 7
c : 797.0000, 2 -> 1
d : 619.0000, 3 -> 2
b : 377.0000, 3 -> 1
b : -790.0000, 4 -> 1
d : 265.0000, 4 -> 0
b : 580.0000, 5 -> 4
a : 649.0000, 5 -> 1
c : -833.0000, 6 -> 4
d : 531.0000, 6 -> 2
a : 836.0000, 7 -> 2
a : -466.0000, 7 -> 6
