a : 854.0000, 0 -> 3
b : -289.0000, 0 -> 1
c : -362.0000, 0 -> 5
d : 230.0000, 0 -> 7
a : -269.0000, 1 -> 1
b : -130.0000, 1 -> 7
c : 161.0000, 1 -> 4
d : 992.0000, 1 -> 0
a : 802.0000, 2 -> 3
b : 71.0000, 2 -> 5
c : 438.0000, 2 -> 5
d : -44.0000, 2 -> 1
a : -543.0000, 3 -> 5
b : -995.0000, 3 -> 7
c : 511.0000, 3 -> 1
d : 453.0000, 3 -> 5
a : 818.0000, 4 -> 5
b : 305.0000, 4 -> 0
c : 259.0000, 4 -> 6
d : -733.0000, 4 -> 5
a : -822.0000, 5 -> 1
b : 583.0000, 5 -> 1
c : 759.0000, 5 -> 5
d : -835.0000, 5 -> 0
a : -922.0000, 6 -> 7
b : -937.0000, 6 -> 4
c : 584.0000, 6 -> 6
d : 553.0000, 6 -> 4
a : 943.0000, 7 -> 2
b : 779.0000, 7 -> 6
c : 573.0000, 7 -> 5
d : 136.0000, 7 -> 3
b : 689.0000, 0 -> 3
d : -980.0000, 0 -> 5
a : -569.0000, 1 -> 7
a : 958.0000, 1 -> 0
c : 720.0000, 2 -> 5
c : 902.0000, 2 -> 2
d : 450.0000, 3 -> 3
a : 18.0000, 3 -> 1
c : -236.0000, 4 -> 7
a : -726.0000, 4 -> 4
a : -779.0000, 5 -> 6
c : -424.0000, 5 -> 5
b : 851.0000, 6 -> 1
d : -565.0000, 6 -> 3
a : -145.0000, 7 -> 5
b : -811.0000, 7 -> 7
