a : -519.0000, 0 -> 5
b : -9.0000, 0 -> 5
c : -689.0000, 0 -> 3
d : 779.0000, 0 -> 3
a : 733.0000, 1 -> 4
b : -173.0000, 1 -> 3
c : 492.0000, 1 -> 1
d : -926.0000, 1 -> 4
a : 310.0000, 2 -> 5
b : 160.0000, 2 -> 3
c : -267.0000, 2 -> 1
d : 169.0000, 2 -> 3
a : 609.0000, 3 -> 0
b : -473.0000, 3 -> 1
c : 826.0000, 3 -> 5
d : 347.0000, 3 -> 7
a : 13.0000, 4 -> 5
b : 320.0000, 4 -> 5
c : 931.0000, 4 -> 2
d : -490.0000, 4 -> 0
a : 846.0000, 5 -> 5
b : -160.0000, 5 -> 5
c : -488.0000, 5 -> 7
d : 298.0000, 5 -> 5
a : 538.0000, 6 -> 6
b : -355.0000, 6 -> 6
c : 39.0000, 6 -> 3
d : 506.0000, 6 -> 2
a : -671.0000, 7 -> 4
b : 284.0000, 7 -> 4
c : -785.0000, 7 -> 3
d : -137.0000, 7 -> 2
c : -491.0000, 0 -> 2
b : -595.0000, 0 -> 3
a : 288.0000, 1 -> 7
a : -49.0000, 1 -> 5
d : 40.0000, 2 -> 4
b : 22.0000, 2 -> 1
a : 160.0000, 3 -> 2
b : -644.0000, 3 -> 5
a : 385.0000, 4 -> 2
c : 797.0000, 4 -> 2
b : -303.0000, 5 -> 4
a : 272.0000, 5 -> 4
d : -283.0000, 6 -> 6
a : 34.0000, 6 -> 2
d : -226.0000, 7 -> 0
d : 202.0000, 7 -> 6
