a : 905.0000, 0 -> 1
b : 515.0000, 0 -> 2
c : 884.0000, 0 -> 0
d : 814.0000, 0 -> 2
a : -714.0000, 1 -> 0
b : 429.0000, 1 -> 2
c : -619.0000, 1 -> 0
d : -448.0000, 1 -> 3
a : 528.0000, 2 -> 2
b : -539.0000, 2 -> 1
c : -80.0000, 2 -> 3
d : 65.0000, 2 -> 0
a : -995.0000, 3 -> 3
b : -815.0000, 3 -> 3
c : -124.0000, 3 -> 2
d : -331.0000, 3 -> 2
d : -459.0000, 0 -> 0
a : -192.0000, 0 -> 2
b : -335.0000, 1 -> 3
a : -280.0000, 1 -> 1
d : -906.0000, 2 -> 2
d : 834.0000, 2 -> 1
a : -313.0000, 3 -> 2
d : -382.0000, 3 -> 0
