a : -864.0000, 0 -> 3
b : -221.0000, 0 -> 0
c : 632.0000, 0 -> 2
d : -749.0000, 0 -> 3
a : 614.0000, 1 -> 1
b : 74.0000, 1 -> 3
c : -186.0000, 1 -> 2
d : 160.0000, 1 -> 0
a : -488.0000, 2 -> 3
b : -731.0000, 2 -> 2
c : -814.0000, 2 -> 3
d : 94.0000, 2 -> 1
a : 520.0000, 3 -> 0
b : -532.0000, 3 -> 3
c : 7.0000, 3 -> 1
d : 41.0000, 3 -> 3
b : 979.0000, 0 -> 2
d : 941.0000, 0 -> 0
d : 863.0000, 1 -> 2
a : -477.0000, 1 -> 1
d : 336.0000, 2 -> 2
a : 618.0000, 2 -> 2
b : 342.0000, 3 -> 0
a : 930.0000, 3 -> 0
