a : 291.0000, 0 -> 2
b : 344.0000, 0 -> 2
c : -770.0000, 0 -> 2
d : -490.0000, 0 -> 1
a : 350.0000, 1 -> 3
b : -19.0000, 1 -> 3
c : -286.0000, 1 -> 0
d : -238.0000, 1 -> 2
a : 670.0000, 2 -> 3
b : 599.0000, 2 -> 1
c : 744.0000, 2 -> 0
d : -196.0000, 2 -> 2
a : 654.0000, 3 -> 0
b : 126.0000, 3 -> 0
c : 606.0000, 3 -> 3
d : 455.0000, 3 -> 3
c : -514.0000, 0 -> 1
b : -375.0000, 0 -> 1
d : 912.0000, 1 -> 3
b : 740.0000, 1 -> 2
a : 858.0000, 2 -> 0
b : -890.0000, 2 -> 3
b : 680.0000, 3 -> 0
b : -345.0000, 3 -> 1
