a : -220.0000, 0 -> 5
b : -409.0000, 0 -> 6
a : -955.0000, 1 -> 7
b : -748.0000, 1 -> 3
a : 495.0000, 2 -> 6
b : -810.0000, 2 -> 1
a : -119.0000, 3 -> 6
b : -159.0000, 3 -> 7
a : 766.0000, 4 -> 0
b : 778.0000, 4 -> 1
a : -414.0000, 5 -> 7
b : -634.0000, 5 -> 7
a : 332.0000, 6 -> 6
b : -90.0000, 6 -> 7
a : 363.0000, 7 -> 1
b : -198.0000, 7 -> 2
a : 472.0000, 0 -> 4
b : 935.0000, 1 -> 6
b : -10.0000, 2 -> 2
b : -521.0000, 3 -> 7
b : 364.0000, 4 -> 5
b : -874.0000, 5 -> 2
a : 211.0000, 6 -> 0
a : 805.0000, 7 -> 6
