a : 155.0000, 0 -> 1
b : 489.0000, 0 -> 2
c : 458.0000, 0 -> 1
d : -346.0000, 0 -> 6
a : 628.0000, 1 -> 5
b : -516.0000, 1 -> 0
c : -402.0000, 1 -> 2
d : -60.0000, 1 -> 6
a : 552.0000, 2 -> 3
b : -500.0000, 2 -> 7
c : -291.0000, 2 -> 4
d : 149.0000, 2 -> 5
a : 384.0000, 3 -> 5
b : -847.0000, 3 -> 5
c : -845.0000, 3 -> 2
d : 566.0000, 3 -> 5
a : 233.0000, 4 -> 4
b : 674.0000, 4 -> 4
c : 196.0000, 4 -> 1
d : 811.0000, 4 -> 2
a : -925.0000, 5 -> 1
b : -144.0000, 5 -> 7
c : 594.0000, 5 -> 2
d : -135.0000, 5 -> 3
a : -522.0000, 6 -> 0
b : 190.0000, 6 -> 1
c : -5.0000, 6 -> 5
d : 759.0000, 6 -> 1
a : 115.0000, 7 -> 6
b : 383.0000, 7 -> 0
c : 431.0000, 7 -> 1
d : -793.0000, 7 -> 0
a : 785.0000, 0 -> 3
d : -927.0000, 0 -> 4
c : -168.0000, 1 -> 5
b : 701.0000, 1 -> 5
a : 808.0000, 2 -> 0
d : 889.0000, 2 -> 2
d : 42.0000, 3 -> 5
a : -117.0000, 3 -> 3
d : 20.0000, 4 -> 4
d : -428.0000, 4 -> 7
b : -753.0000, 5 -> 1
a : -196.0000, 5 -> 0
a : -571.0000, 6 -> 6
b : 836.0000, 6 -> 1
c : -960.0000, 7 -> 0
d : 784.0000, 7 -> 7
