a : -902.0000, 0 -> 2
b : -660.0000, 0 -> 2
c : 900.0000, 0 -> 1
d : -963.0000, 0 -> 3
a : -359.0000, 1 -> 2
b : -965.0000, 1 -> 1
c : -930.0000, 1 -> 3
d : 351.0000, 1 -> 1
a : -67.0000, 2 -> 3
b : -515.0000, 2 -> 2
c : 16.0000, 2 -> 3
d : 505.0000, 2 -> 1
a : 22.0000, 3 -> 2
b : 556.0000, 3 -> 3
c : 455.0000, 3 -> 1
d : -305.0000, 3 -> 3
b : 272.0000, 0 -> 1
a : -36.0000, 0 -> 0
b : 571.0000, 1 -> 3
b : 291.0000, 1 -> 2
c : 148.0000, 2 -> 3
c : 311.0000, 2 -> 2
a : -860.0000, 3 -> 2
b : -745.0000, 3 -> 2
