a : -74.0000, 0 -> 7
b : 989.0000, 0 -> 3
a : 83.0000, 1 -> 4
b : -83.0000, 1 -> 6
a : -664.0000, 2 -> 7
b : -55.0000, 2 -> 2
a : -227.0000, 3 -> 4
b : -362.0000, 3 -> 2
a : -408.0000, 4 -> 0
b : 735.0000, 4 -> 4
a : -704.0000, 5 -> 7
b : -424.0000, 5 -> 0
a : 839.0000, 6 -> 5
b : -500.0000, 6 -> 0
a : 53.0000, 7 -> 3
b : -465.0000, 7 -> 1
a : -357.0000, 0 -> 6
b : 630.0000, 1 -> 2
b : 500.0000, 2 -> 5
a : 956.0000, 3 -> 2
b : 650.0000, 4 -> 5
a : -698.0000, 5 -> 2
a : 785.0000, 6 -> 3
b : 729.0000, 7 -> 7
