a : -340.0000, 0 -> 5
b : -500.0000, 0 -> 2
a : -68.0000, 1 -> 5
b : 342.0000, 1 -> 2
a : -175.0000, 2 -> 0
b : 70.0000, 2 -> 1
a : 255.0000, 3 -> 2
b : -816.0000, 3 -> 6
a : -139.0000, 4 -> 7
b : 812.0000, 4 -> 0
a : -816.0000, 5 -> 1
b : 859.0000, 5 -> 1
a : 55.0000, 6 -> 3
b : 400.0000, 6 -> 7
a : 471.0000, 7 -> 0
b : -223.0000, 7 -> 6
b : -523.0000, 0 -> 2
a : -421.0000, 1 -> 1
a : -137.0000, 2 -> 3
b : 388.0000, 3 -> 2
a : -687.0000, 4 -> 0
a : 507.0000, 5 -> 6
a : 564.0000, 6 -> 0
b : -820.0000, 7 -> 4
