a : 526.0000, 0 -> 6
b : -293.0000, 0 -> 4
a : 918.0000, 1 -> 4
b : 111.0000, 1 -> 5
a : 195.0000, 2 -> 2
b : 21.0000, 2 -> 4
a : 287.0000, 3 -> 5
b : -815.0000, 3 -> 4
a : -341.0000, 4 -> 3
b : -364.0000, 4 -> 7
a : 925.0000, 5 -> 3
b : -282.0000, 5 -> 6
a : -893.0000, 6 -> 1
b : 472.0000, 6 -> 5
a : -14.0000, 7 -> 5
b : -782.0000, 7 -> 7
a : 820.0000, 0 -> 3
a : 22.0000, 1 -> 5
b : 546.0000, 2 -> 0
a : -551.0000, 3 -> 7
a : 694.0000, 4 -> 2
b : 123.0000, 5 -> 6
a : -762.0000, 6 -> 3
b : -162.0000, 7 -> 4
