a : -970.0000, 0 -> 2
b : -368.0000, 0 -> 3
c : -358.0000, 0 -> 2
d : 402.0000, 0 -> 2
a : 140.0000, 1 -> 1
b : -668.0000, 1 -> 2
c : 444.0000, 1 -> 3
d : 40.0000, 1 -> 2
a : -414.0000, 2 -> 1
b : -921.0000, 2 -> 2
c : -361.0000, 2 -> 0
d : -789.0000, 2 -> 0
a : -839.0000, 3 -> 3
b : -122.0000, 3 -> 3
c : -925.0000, 3 -> 0
d : 542.0000, 3 -> 1
a : -969.0000, 0 -> 2
c : -783.0000, 0 -> 2
b : -669.0000, 1 -> 1
a : -103.0000, 1 -> 0
d : 75.0000, 2 -> 1
a : 616.0000, 2 -> 0
a : -732.0000, 3 -> 1
d : -393.0000, 3 -> 2
