a : -503.0000, 0 -> 0
b : 608.0000, 0 -> 1
c : 699.0000, 0 -> 0
d : -773.0000, 0 -> 2
a : 597.0000, 1 -> 0
b : -695.0000, 1 -> 0
c : 189.0000, 1 -> 1
d : -785.0000, 1 -> 2
a : -615.0000, 2 -> 1
b : 116.0000, 2 -> 0
c : 877.0000, 2 -> 0
d : -706.0000, 2 -> 2
a : 23.0000, 3 -> 3
b : -865.0000, 3 -> 3
c : 853.0000, 3 -> 2
d : 490.0000, 3 -> 3
c : -255.0000, 0 -> 0
a : -492.0000, 0 -> 0
c : 395.0000, 1 -> 1
d : -293.0000, 1 -> 3
b : -269.0000, 2 -> 1
a : -647.0000, 2 -> 3
d : -379.0000, 3 -> 0
c : 838.0000, 3 -> 3
