a : -178.0000, 0 -> 5
b : -895.0000, 0 -> 0
c : 146.0000, 0 -> 6
d : 835.0000, 0 -> 0
a : -544.0000, 1 -> 6
b : -441.0000, 1 -> 0
c : -838.0000, 1 -> 2
d : 532.0000, 1 -> 7
a : 76.0000, 2 -> 0
b : 199.0000, 2 -> 0
c : -557.0000, 2 -> 6
d : -627.0000, 2 -> 0
a : -977.0000, 3 -> 0
b : -872.0000, 3 -> 6
c : 688.0000, 3 -> 3
d : 42.0000, 3 -> 2
a : 944.0000, 4 -> 2
b : -533.0000, 4 -> 7
c : 264.0000, 4 -> 5
d : 25.0000, 4 -> 1
a : -336.0000, 5 -> 0
b : 903.0000, 5 -> 1
c : -721.0000, 5 -> 5
d : 997.0000, 5 -> 1
a : 669.0000, 6 -> 2
b : 368.0000, 6 -> 4
c : 949.0000, 6 -> 0
d : 617.0000, 6 -> 4
a : -551.0000, 7 -> 6
b : -905.0000, 7 -> 2
c : -883.0000, 7 -> 0
d : 82.0000, 7 -> 3
a : -426.0000, 0 -> 4
b : 733.0000, 0 -> 1
b : 586.0000, 1 -> 4
a : -880.0000, 1 -> 7
c : -724.0000, 2 -> 3
c : -796.0000, 2 -> 3
b : 656.0000, 3 -> 7
d : -241.0000, 3 -> 3
a : 428.0000, 4 -> 3
d : 209.0000, 4 -> 2
c : 320.0000, 5 -> 7
b : 262.0000, 5 -> 2
b : 921.0000, 6 -> 6
b : 536.0000, 6 -> 7
c : -893.0000, 7 -> 0
c : 596.0000, 7 -> 1
