a : 88.0000, 0 -> 2
b : -987.0000, 0 -> 0
c : -682.0000, 0 -> 1
d : -688.0000, 0 -> 1
a : -474.0000, 1 -> 3
b : -197.0000, 1 -> 3
c : -943.0000, 1 -> 0
d : 752.0000, 1 -> 2
a : -55.0000, 2 -> 0
b : 773.0000, 2 -> 2
c : 930.0000, 2 -> 3
d : -604.0000, 2 -> 0
a : -904.0000, 3 -> 1
b : 186.0000, 3 -> 1
c : -261.0000, 3 -> 2
d : -654.0000, 3 -> 2
c : -251.0000, 0 -> 0
d : 132.0000, 0 -> 2
d : -382.0000, 1 -> 1
b : 549.0000, 1 -> 1
d : -721.0000, 2 -> 2
a : 874.0000, 2 -> 2
c : -660.0000, 3 -> 2
d : -850.0000, 3 -> 3
