a : -405.0000, 0 -> 0
b : 514.0000, 0 -> 1
a : 177.0000, 1 -> 6
b : 231.0000, 1 -> 4
a : 130.0000, 2 -> 2
b : 599.0000, 2 -> 1
a : -400.0000, 3 -> 0
b : -588.0000, 3 -> 7
a : 334.0000, 4 -> 7
b : -461.0000, 4 -> 2
a : 85.0000, 5 -> 4
b : 159.0000, 5 -> 4
a : 18.0000, 6 -> 5
b : -265.0000, 6 -> 2
a : -242.0000, 7 -> 6
b : 633.0000, 7 -> 1
b : 111.0000, 0 -> 0
b : -492.0000, 1 -> 0
b : -131.0000, 2 -> 2
b : 188.0000, 3 -> 1
b : 926.0000, 4 -> 4
b : -477.0000, 5 -> 0
a : -364.0000, 6 -> 0
a : -767.0000, 7 -> 0
b : -775.0000, 5 -> 3
