a : -812.0000, 0 -> 1
b : 214.0000, 0 -> 3
c : -916.0000, 0 -> 0
d : -804.0000, 0 -> 0
a : 55.0000, 1 -> 0
b : 680.0000, 1 -> 3
c : -854.0000, 1 -> 3
d : 50.0000, 1 -> 3
a : 235.0000, 2 -> 3
b : 991.0000, 2 -> 0
c : 390.0000, 2 -> 0
d : 444.0000, 2 -> 2
a : 647.0000, 3 -> 0
b : 387.0000, 3 -> 2
c : 333.0000, 3 -> 2
d : -150.0000, 3 -> 0
c : -159.0000, 0 -> 2
a : 641.0000, 0 -> 1
d : -156.0000, 1 -> 1
b : 313.0000, 1 -> 2
d : 155.0000, 2 -> 3
c : -159.0000, 2 -> 0
c : -147.0000, 3 -> 0
d : 421.0000, 3 -> 0
