a : -288.0000, 0 -> 2
b : -455.0000, 0 -> 2
a : 324.0000, 1 -> 7
b : 588.0000, 1 -> 6
a : 465.0000, 2 -> 6
b : 369.0000, 2 -> 3
a : -819.0000, 3 -> 2
b : 878.0000, 3 -> 7
a : 502.0000, 4 -> 7
b : -38.0000, 4 -> 0
a : 488.0000, 5 -> 5
b : 951.0000, 5 -> 2
a : 610.0000, 6 -> 1
b : -713.0000, 6 -> 3
a : 379.0000, 7 -> 1
b : 920.0000, 7 -> 1
a : 594.0000, 0 -> 7
a : 279.0000, 1 -> 1
a : -165.0000, 2 -> 4
b : -952.0000, 3 -> 2
b : -761.0000, 4 -> 6
b : 498.0000, 5 -> 3
a : 866.0000, 6 -> 4
a : -892.0000, 7 -> 5
