a : 465.0000, 0 -> 2
b : -366.0000, 0 -> 2
c : 185.0000, 0 -> 4
d : 896.0000, 0 -> 2
a : -605.0000, 1 -> 6
b : -815.0000, 1 -> 5
c : -286.0000, 1 -> 2
d : -937.0000, 1 -> 7
a : -501.0000, 2 -> 5
b : -733.0000, 2 -> 6
c : 714.0000, 2 -> 0
d : 952.0000, 2 -> 2
a : -159.0000, 3 -> 7
b : 987.0000, 3 -> 3
c : -22.0000, 3 -> 2
d : 61.0000, 3 -> 5
a : 852.0000, 4 -> 4
b : 897.0000, 4 -> 2
c : -792.0000, 4 -> 0
d : -773.0000, 4 -> 4
a : 487.0000, 5 -> 7
b : 622.0000, 5 -> 0
c : -599.0000, 5 -> 6
d : -895.0000, 5 -> 3
a : -725.0000, 6 -> 6
b : 86.0000, 6 -> 3
c : 310.0000, 6 -> 2
d : -191.0000, 6 -> 3
a : 102.0000, 7 -> 6
b : -426.0000, 7 -> 0
c : -333.0000, 7 -> 1
d : -49.0000, 7 -> 2
b : 873.0000, 0 -> 1
b : 790.0000, 0 -> 4
d : 139.0000, 1 -> 6
a : 849.0000, 1 -> 7
d : -339.0000, 2 -> 6
c : 47.0000, 2 -> 3
a : -591.0000, 3 -> 7
c : -114.0000, 3 -> 5
c : 656.0000, 4 -> 1
a : -127.0000, 4 -> 5
a : 375.0000, 5 -> 1
c : 163.0000, 5 -> 1
b : 203.0000, 6 -> 1
d : -355.0000, 6 -> 5
c : 940.0000, 7 -> 6
b : -628.0000, 7 -> 2
