a : 604.0000, 0 -> 3
b : 386.0000, 0 -> 2
c : -842.0000, 0 -> 1
d : -409.0000, 0 -> 1
a : 724.0000, 1 -> 0
b : 86.0000, 1 -> 0
c : -485.0000, 1 -> 3
d : 975.0000, 1 -> 3
a : -987.0000, 2 -> 3
b : 263.0000, 2 -> 3
c : 136.0000, 2 -> 1
d : 721.0000, 2 -> 3
a : -984.0000, 3 -> 2
b : -590.0000, 3 -> 1
c : 768.0000, 3 -> 1
d : 483.0000, 3 -> 1
d : 885.0000, 0 -> 1
c : -401.0000, 0 -> 0
a : 243.0000, 1 -> 1
c : 754.0000, 1 -> 3
a : -884.0000, 2 -> 3
d : -12.0000, 2 -> 0
a : 199.0000, 3 -> 3
b : -589.0000, 3 -> 1
