a : 163.0000, 0 -> 6
b : 596.0000, 0 -> 3
a : -992.0000, 1 -> 5
b : 878.0000, 1 -> 7
a : 945.0000, 2 -> 6
b : 124.0000, 2 -> 6
a : 20.0000, 3 -> 5
b : -250.0000, 3 -> 6
a : -564.0000, 4 -> 7
b : 944.0000, 4 -> 6
a : 564.0000, 5 -> 0
b : 48.0000, 5 -> 2
a : 476.0000, 6 -> 2
b : 907.0000, 6 -> 2
a : -929.0000, 7 -> 7
b : -309.0000, 7 -> 1
b : -483.0000, 0 -> 2
b : 95.0000, 1 -> 0
b : -509.0000, 2 -> 3
a : 482.0000, 3 -> 5
b : 368.0000, 4 -> 6
b : 209.0000, 5 -> 0
b : -970.0000, 6 -> 5
b : -671.0000, 7 -> 1
a : -2.0000, 3 -> 4
