a : -394.0000, 0 -> 3
b : 170.0000, 0 -> 3
a : 255.0000, 1 -> 3
b : -316.0000, 1 -> 0
a : -882.0000, 2 -> 1
b : -924.0000, 2 -> 2
a : 533.0000, 3 -> 0
b : -583.0000, 3 -> 5
a : 995.0000, 4 -> 3
b : 633.0000, 4 -> 2
a : 274.0000, 5 -> 6
b : -718.0000, 5 -> 6
a : -102.0000, 6 -> 3
b : -349.0000, 6 -> 6
a : -965.0000, 7 -> 3
b : 48.0000, 7 -> 7
a : -989.0000, 0 -> 0
a : -306.0000, 1 -> 5
b : -28.0000, 2 -> 5
a : -543.0000, 3 -> 2
b : -155.0000, 4 -> 3
b : -498.0000, 5 -> 4
a : -126.0000, 6 -> 3
a : 182.0000, 7 -> 6
a : -352.0000, 6 -> 7
