a : 227.0000, 0 -> 2
b : 303.0000, 0 -> 3
c : 538.0000, 0 -> 0
d : 568.0000, 0 -> 0
a : 835.0000, 1 -> 2
b : -115.0000, 1 -> 1
c : 623.0000, 1 -> 2
d : 457.0000, 1 -> 3
a : -425.0000, 2 -> 3
b : 35.0000, 2 -> 0
c : -245.0000, 2 -> 0
d : -968.0000, 2 -> 2
a : -690.0000, 3 -> 1
b : -203.0000, 3 -> 3
c : 244.0000, 3 -> 3
d : 445.0000, 3 -> 3
c : 390.0000, 0 -> 2
b : 429.0000, 0 -> 2
b : 133.0000, 1 -> 2
a : 72.0000, 1 -> 0
c : -979.0000, 2 -> 0
b : 624.0000, 2 -> 1
c : -590.0000, 3 -> 2
a : 645.0000, 3 -> 2
