a : 746.0000, 0 -> 0
b : 503.0000, 0 -> 2
c : 595.0000, 0 -> 3
d : 834.0000, 0 -> 3
a : -322.0000, 1 -> 0
b : 816.0000, 1 -> 2
c : -558.0000, 1 -> 2
d : 385.0000, 1 -> 3
a : 888.0000, 2 -> 2
b : -266.0000, 2 -> 0
c : -718.0000, 2 -> 2
d : 108.0000, 2 -> 2
a : 538.0000, 3 -> 0
b : -302.0000, 3 -> 3
c : -593.0000, 3 -> 2
d : 940.0000, 3 -> 1
d : 209.0000, 0 -> 2
c : -130.0000, 0 -> 2
b : 196.0000, 1 -> 3
a : -842.0000, 1 -> 2
d : 368.0000, 2 -> 2
c : 273.0000, 2 -> 0
d : -680.0000, 3 -> 1
c : 599.0000, 3 -> 1
