a : -778.0000, 0 -> 7
b : 275.0000, 0 -> 0
c : 946.0000, 0 -> 6
d : -742.0000, 0 -> 2
a : -906.0000, 1 -> 1
b : 694.0000, 1 -> 6
c : -94.0000, 1 -> 2
d : -474.0000, 1 -> 5
a : 982.0000, 2 -> 5
b : 531.0000, 2 -> 3
c : -454.0000, 2 -> 3
d : 988.0000, 2 -> 6
a : 901.0000, 3 -> 3
b : -14.0000, 3 -> 4
c : -686.0000, 3 -> 4
d : 412.0000, 3 -> 4
a : -535.0000, 4 -> 7
b : 268.0000, 4 -> 3
c : 380.0000, 4 -> 6
d : 266.0000, 4 -> 6
a : -453.0000, 5 -> 2
b : 822.0000, 5 -> 1
c : -336.0000, 5 -> 5
d : 573.0000, 5 -> 4
a : 292.0000, 6 -> 3
b : 979.0000, 6 -> 1
c : 638.0000, 6 -> 3
d : 473.0000, 6 -> 7
a : -474.0000, 7 -> 2
b : -606.0000, 7 -> 0
c : -457.0000, 7 -> 4
d : -396.0000, 7 -> 1
b : 552.0000, 0 -> 6
d : -620.0000, 0 -> 3
d : 248.0000, 1 -> 6
d : 32.0000, 1 -> 7
a : 717.0000, 2 -> 4
d : -320.0000, 2 -> 5
a : 4.0000, 3 -> 5
c : -361.0000, 3 -> 2
b : 868.0000, 4 -> 0
c : -5.0000, 4 -> 6
a : -274.0000, 5 -> 0
b : 679.0000, 5 -> 5
d : 388.0000, 6 -> 5
b : 90.0000, 6 -> 3
c : 26.0000, 7 -> 1
d : 851.0000, 7 -> 3
