a : -289.0000, 0 -> 4
b : 314.0000, 0 -> 0
a : -811.0000, 1 -> 6
b : -903.0000, 1 -> 5
a : -418.0000, 2 -> 1
b : 558.0000, 2 -> 0
a : 449.0000, 3 -> 6
b : -418.0000, 3 -> 1
a : -405.0000, 4 -> 1
b : -767.0000, 4 -> 2
a : 248.0000, 5 -> 1
b : 486.0000, 5 -> 5
a : 559.0000, 6 -> 6
b : -273.0000, 6 -> 7
a : -43.0000, 7 -> 1
b : 479.0000, 7 -> 3
a : -880.0000, 0 -> 7
a : -355.0000, 1 -> 1
b : 778.0000, 2 -> 1
b : -290.0000, 3 -> 4
b : -501.0000, 4 -> 3
a : 95.0000, 5 -> 5
a : 214.0000, 6 -> 2
a : -241.0000, 7 -> 5
