a : 359.0000, 0 -> 0
b : -766.0000, 0 -> 1
c : 886.0000, 0 -> 3
d : 595.0000, 0 -> 0
a : 812.0000, 1 -> 3
b : -590.0000, 1 -> 1
c : -226.0000, 1 -> 2
d : 619.0000, 1 -> 1
a : 955.0000, 2 -> 1
b : -455.0000, 2 -> 3
c : 510.0000, 2 -> 1
d : -939.0000, 2 -> 2
a : 268.0000, 3 -> 0
b : -637.0000, 3 -> 0
c : -454.0000, 3 -> 2
d : -1.0000, 3 -> 1
b : 656.0000, 0 -> 1
c : -266.0000, 0 -> 3
a : -756.0000, 1 -> 0
b : 881.0000, 1 -> 2
a : -751.0000, 2 -> 2
b : -254.0000, 2 -> 3
b : 822.0000, 3 -> 3
c : -938.0000, 3 -> 0
