a : 224.0000, 0 -> 1
b : -968.0000, 0 -> 3
c : -544.0000, 0 -> 0
d : 801.0000, 0 -> 3
a : -378.0000, 1 -> 2
b : 512.0000, 1 -> 3
c : -215.0000, 1 -> 1
d : 472.0000, 1 -> 0
a : -205.0000, 2 -> 0
b : 105.0000, 2 -> 3
c : 457.0000, 2 -> 3
d : -10.0000, 2 -> 3
a : -252.0000, 3 -> 3
b : -723.0000, 3 -> 3
c : -581.0000, 3 -> 0
d : -391.0000, 3 -> 0
c : -412.0000, 0 -> 1
b : -675.0000, 0 -> 3
c : -387.0000, 1 -> 0
b : -266.0000, 1 -> 3
d : 564.0000, 2 -> 0
a : 766.0000, 2 -> 3
d : 248.0000, 3 -> 2
a : -862.0000, 3 -> 3
