a : -593.0000, 0 -> 5
b : -659.0000, 0 -> 6
a : -690.0000, 1 -> 6
b : -585.0000, 1 -> 6
a : 445.0000, 2 -> 7
b : 654.0000, 2 -> 0
a : -620.0000, 3 -> 2
b : 703.0000, 3 -> 3
a : -481.0000, 4 -> 5
b : 140.0000, 4 -> 2
a : -98.0000, 5 -> 5
b : 155.0000, 5 -> 2
a : 622.0000, 6 -> 6
b : -466.0000, 6 -> 4
a : 401.0000, 7 -> 5
b : 388.0000, 7 -> 1
b : 924.0000, 0 -> 6
a : -163.0000, 1 -> 2
a : -950.0000, 2 -> 6
a : 842.0000, 3 -> 6
a : 34.0000, 4 -> 2
a : 610.0000, 5 -> 4
b : 11.0000, 6 -> 2
b : 506.0000, 7 -> 6
a : -411.0000, 6 -> 3
