a : -10.0000, 0 -> 6
b : -937.0000, 0 -> 0
a : 3.0000, 1 -> 7
b : 233.0000, 1 -> 5
a : 148.0000, 2 -> 4
b : 363.0000, 2 -> 0
a : -683.0000, 3 -> 4
b : -946.0000, 3 -> 0
a : 613.0000, 4 -> 2
b : -911.0000, 4 -> 5
a : -554.0000, 5 -> 7
b : -407.0000, 5 -> 3
a : 208.0000, 6 -> 3
b : -841.0000, 6 -> 3
a : -150.0000, 7 -> 1
b : -520.0000, 7 -> 2
a : -919.0000, 0 -> 2
a : 971.0000, 1 -> 5
a : -744.0000, 2 -> 4
b : -466.0000, 3 -> 0
a : -382.0000, 4 -> 4
b : -907.0000, 5 -> 2
a : -243.0000, 6 -> 5
b : -796.0000, 7 -> 5
