a : -827.0000, 0 -> 0
b : 238.0000, 0 -> 5
c : -2.0000, 0 -> 1
d : 260.0000, 0 -> 5
a : 319.0000, 1 -> 6
b : 684.0000, 1 -> 2
c : -841.0000, 1 -> 4
d : -54.0000, 1 -> 1
a : -498.0000, 2 -> 6
b : 297.0000, 2 -> 4
c : -141.0000, 2 -> 5
d : -681.0000, 2 -> 3
a : -945.0000, 3 -> 6
b : -888.0000, 3 -> 2
c : -210.0000, 3 -> 3
d : -318.0000, 3 -> 4
a : 272.0000, 4 -> 2
b : -482.0000, 4 -> 2
c : -30.0000, 4 -> 2
d : 975.0000, 4 -> 7
a : 168.0000, 5 -> 7
b : -291.0000, 5 -> 0
c : -279.0000, 5 -> 2
d : -235.0000, 5 -> 6
a : -803.0000, 6 -> 1
b : -410.0000, 6 -> 1
c : -491.0000, 6 -> 2
d : 460.0000, 6 -> 7
a : -443.0000, 7 -> 1
b : -228.0000, 7 -> 4
c : 60.0000, 7 -> 7
d : 39.0000, 7 -> 2
a : -857.0000, 0 -> 6
c : 727.0000, 0 -> 4
a : -633.0000, 1 -> 6
c : -366.0000, 1 -> 5
a : 506.0000, 2 -> 0
c : 719.0000, 2 -> 3
a : 867.0000, 3 -> 4
b : -40.0000, 3 -> 1
a : 182.0000, 4 -> 4
c : -601.0000, 4 -> 1
c : 363.0000, 5 -> 6
d : -990.0000, 5 -> 2
b : -74.0000, 6 -> 2
b : 303.0000, 6 -> 2
b : 62.0000, 7 -> 5
b : -180.0000, 7 -> 3
