a : -835.0000, 0 -> 1
b : 968.0000, 0 -> 1
a : 57.0000, 1 -> 5
b : -112.0000, 1 -> 2
a : 126.0000, 2 -> 1
b : 892.0000, 2 -> 4
a : -312.0000, 3 -> 2
b : 609.0000, 3 -> 2
a : -602.0000, 4 -> 3
b : 908.0000, 4 -> 6
a : -907.0000, 5 -> 1
b : 498.0000, 5 -> 1
a : -107.0000, 6 -> 1
b : -904.0000, 6 -> 1
a : -506.0000, 7 -> 4
b : 209.0000, 7 -> 5
a : 258.0000, 0 -> 4
a : 287.0000, 1 -> 1
a : -588.0000, 2 -> 6
a : -725.0000, 3 -> 7
b : 552.0000, 4 -> 3
a : -716.0000, 5 -> 4
b : -452.0000, 6 -> 2
a : 107.0000, 7 -> 1
