a : -480.0000, 0 -> 3
b : -930.0000, 0 -> 6
a : -120.0000, 1 -> 4
b : 722.0000, 1 -> 4
a : -183.0000, 2 -> 1
b : -477.0000, 2 -> 0
a : -389.0000, 3 -> 5
b : 732.0000, 3 -> 3
a : -293.0000, 4 -> 4
b : -504.0000, 4 -> 5
a : -659.0000, 5 -> 5
b : -198.0000, 5 -> 5
a : -959.0000, 6 -> 3
b : -903.0000, 6 -> 3
a : 654.0000, 7 -> 3
b : -300.0000, 7 -> 5
b : 480.0000, 0 -> 4
b : -665.0000, 1 -> 0
b : -273.0000, 2 -> 5
b : -366.0000, 3 -> 1
b : -130.0000, 4 -> 1
b : 149.0000, 5 -> 4
b : -915.0000, 6 -> 1
a : -427.0000, 7 -> 1
a : -148.0000, 0 -> 7
a : -580.0000, 0 -> 2
