a : -224.0000, 0 -> 3
b : 32.0000, 0 -> 0
c : 329.0000, 0 -> 5
d : -856.0000, 0 -> 0
a : 193.0000, 1 -> 2
b : 114.0000, 1 -> 7
c : -796.0000, 1 -> 1
d : 666.0000, 1 -> 4
a : -176.0000, 2 -> 5
b : 591.0000, 2 -> 7
c : 408.0000, 2 -> 7
d : 525.0000, 2 -> 5
a : 501.0000, 3 -> 6
b : -901.0000, 3 -> 1
c : 944.0000, 3 -> 0
d : 425.0000, 3 -> 7
a : 370.0000, 4 -> 5
b : -514.0000, 4 -> 7
c : -463.0000, 4 -> 1
d : -468.0000, 4 -> 6
a : -802.0000, 5 -> 6
b : -517.0000, 5 -> 0
c : 467.0000, 5 -> 3
d : 208.0000, 5 -> 6
a : 446.0000, 6 -> 2
b : 584.0000, 6 -> 5
c : -922.0000, 6 -> 7
d : -729.0000, 6 -> 1
a : -877.0000, 7 -> 3
b : -135.0000, 7 -> 6
c : 569.0000, 7 -> 4
d : 776.0000, 7 -> 1
a : -655.0000, 0 -> 2
c : -286.0000, 0 -> 7
a : -902.0000, 1 -> 1
a : -95.0000, 1 -> 7
b : -972.0000, 2 -> 6
a : 341.0000, 2 -> 6
a : -876.0000, 3 -> 4
a : 830.0000, 3 -> 7
c : -956.0000, 4 -> 3
d : -619.0000, 4 -> 2
d : 411.0000, 5 -> 3
c : -140.0000, 5 -> 0
c : -913.0000, 6 -> 4
b : 299.0000, 6 -> 3
d : 617.0000, 7 -> 1
d : 448.0000, 7 -> 4
