a : 133.0000, 0 -> 3
b : 946.0000, 0 -> 4
c : 611.0000, 0 -> 3
d : 39.0000, 0 -> 5
a : -167.0000, 1 -> 1
b : -570.0000, 1 -> 6
c : -383.0000, 1 -> 0
d : 919.0000, 1 -> 0
a : 937.0000, 2 -> 0
b : -295.0000, 2 -> 5
c : -745.0000, 2 -> 2
d : 321.0000, 2 -> 5
a : 357.0000, 3 -> 7
b : 125.0000, 3 -> 3
c : 121.0000, 3 -> 4
d : -733.0000, 3 -> 2
a : 818.0000, 4 -> 6
b : 114.0000, 4 -> 2
c : 706.0000, 4 -> 4
d : 84.0000, 4 -> 0
a : -859.0000, 5 -> 0
b : 774.0000, 5 -> 7
c : -988.0000, 5 -> 5
d : 110.0000, 5 -> 2
a : 721.0000, 6 -> 6
b : -58.0000, 6 -> 5
c : -83.0000, 6 -> 1
d : -838.0000, 6 -> 7
a : 569.0000, 7 -> 1
b : -202.0000, 7 -> 2
c : 655.0000, 7 -> 2
d : -94.0000, 7 -> 4
d : 41.0000, 0 -> 4
c : 716.0000, 0 -> 3
b : -382.0000, 1 -> 6
d : 48.0000, 1 -> 4
b : -47.0000, 2 -> 2
d : -612.0000, 2 -> 3
c : 684.0000, 3 -> 4
d : -185.0000, 3 -> 1
c : 905.0000, 4 -> 5
b : -541.0000, 4 -> 4
b : -999.0000, 5 -> 7
c : 259.0000, 5 -> 4
d : 337.0000, 6 -> 5
a : 765.0000, 6 -> 6
b : -842.0000, 7 -> 2
d : 742.0000, 7 -> 6
