a : 880.0000, 0 -> 5
b : 542.0000, 0 -> 3
c : -73.0000, 0 -> 5
d : 128.0000, 0 -> 2
a : 266.0000, 1 -> 3
b : 598.0000, 1 -> 1
c : 685.0000, 1 -> 5
d : 858.0000, 1 -> 1
a : 235.0000, 2 -> 0
b : -184.0000, 2 -> 7
c : 8.0000, 2 -> 0
d : -550.0000, 2 -> 6
a : 721.0000, 3 -> 2
b : -110.0000, 3 -> 5
c : 984.0000, 3 -> 4
d : -694.0000, 3 -> 0
a : -477.0000, 4 -> 5
b : 329.0000, 4 -> 2
c : -927.0000, 4 -> 6
d : -24.0000, 4 -> 3
a : 332.0000, 5 -> 6
b : -484.0000, 5 -> 1
c : 903.0000, 5 -> 7
d : 709.0000, 5 -> 4
a : 709.0000, 6 -> 4
b : -822.0000, 6 -> 2
c : 629.0000, 6 -> 6
d : 719.0000, 6 -> 0
a : 600.0000, 7 -> 3
b : -859.0000, 7 -> 0
c : 97.0000, 7 -> 1
d : 78.0000, 7 -> 2
d : 724.0000, 0 -> 3
d : -561.0000, 0 -> 2
d : -178.0000, 1 -> 4
b : -17.0000, 1 -> 2
a : -625.0000, 2 -> 1
b : -365.0000, 2 -> 3
a : -872.0000, 3 -> 0
d : -603.0000, 3 -> 0
c : -404.0000, 4 -> 6
b : -741.0000, 4 -> 3
a : -632.0000, 5 -> 4
d : 228.0000, 5 -> 2
a : 930.0000, 6 -> 2
a : -786.0000, 6 -> 4
c : -142.0000, 7 -> 0
c : -531.0000, 7 -> 6
