a : -563.0000, 0 -> 6
b : 105.0000, 0 -> 2
a : 713.0000, 1 -> 4
b : -621.0000, 1 -> 6
a : -925.0000, 2 -> 6
b : 206.0000, 2 -> 0
a : -886.0000, 3 -> 6
b : -393.0000, 3 -> 5
a : -352.0000, 4 -> 3
b : 932.0000, 4 -> 5
a : 836.0000, 5 -> 4
b : 448.0000, 5 -> 2
a : 841.0000, 6 -> 3
b : 795.0000, 6 -> 5
a : 164.0000, 7 -> 6
b : 681.0000, 7 -> 4
a : -832.0000, 0 -> 2
b : -778.0000, 1 -> 3
b : 101.0000, 2 -> 4
b : 740.0000, 3 -> 3
b : 360.0000, 4 -> 7
a : 38.0000, 5 -> 0
b : 134.0000, 6 -> 7
a : 415.0000, 7 -> 7
a : 218.0000, 0 -> 1
