a : -609.0000, 0 -> 1
b : -284.0000, 0 -> 6
a : 52.0000, 1 -> 0
b : -130.0000, 1 -> 6
a : -120.0000, 2 -> 0
b : -308.0000, 2 -> 1
a : -946.0000, 3 -> 6
b : 807.0000, 3 -> 1
a : -216.0000, 4 -> 2
b : 204.0000, 4 -> 0
a : 808.0000, 5 -> 5
b : -195.0000, 5 -> 6
a : 734.0000, 6 -> 4
b : -1000.0000, 6 -> 7
a : 532.0000, 7 -> 6
b : 361.0000, 7 -> 1
a : -289.0000, 0 -> 7
a : -114.0000, 1 -> 7
b : 760.0000, 2 -> 7
a : 327.0000, 3 -> 3
b : 112.0000, 4 -> 6
a : 54.0000, 5 -> 7
b : 123.0000, 6 -> 1
a : -733.0000, 7 -> 7
b : -154.0000, 4 -> 5
b : 592.0000, 0 -> 3
