a : -132.0000, 0 -> 7
b : 778.0000, 0 -> 5
a : 923.0000, 1 -> 5
b : -116.0000, 1 -> 6
a : 926.0000, 2 -> 4
b : 412.0000, 2 -> 7
a : -930.0000, 3 -> 2
b : 532.0000, 3 -> 1
a : 723.0000, 4 -> 7
b : -384.0000, 4 -> 6
a : 769.0000, 5 -> 1
b : -462.0000, 5 -> 1
a : 182.0000, 6 -> 7
b : -909.0000, 6 -> 0
a : 771.0000, 7 -> 7
b : -63.0000, 7 -> 6
b : -358.0000, 0 -> 0
a : 676.0000, 1 -> 1
a : 172.0000, 2 -> 6
b : 8.0000, 3 -> 0
a : 729.0000, 4 -> 1
a : -830.0000, 5 -> 1
b : 24.0000, 6 -> 6
a : -845.0000, 7 -> 3
