a : -494.0000, 0 -> 7
b : -548.0000, 0 -> 6
c : -401.0000, 0 -> 3
d : 611.0000, 0 -> 5
a : -476.0000, 1 -> 1
b : 598.0000, 1 -> 4
c : 559.0000, 1 -> 2
d : 800.0000, 1 -> 6
a : -578.0000, 2 -> 4
b : -861.0000, 2 -> 2
c : -673.0000, 2 -> 4
d : 121.0000, 2 -> 3
a : 122.0000, 3 -> 4
b : -495.0000, 3 -> 5
c : 880.0000, 3 -> 7
d : 629.0000, 3 -> 1
a : -491.0000, 4 -> 0
b : -833.0000, 4 -> 3
c : 12.0000, 4 -> 5
d : -147.0000, 4 -> 3
a : -146.0000, 5 -> 3
b : 668.0000, 5 -> 4
c : 333.0000, 5 -> 3
d : 154.0000, 5 -> 6
a : -831.0000, 6 -> 2
b : -258.0000, 6 -> 1
c : -308.0000, 6 -> 1
d : -702.0000, 6 -> 5
a : -420.0000, 7 -> 1
b : 104.0000, 7 -> 0
c : 785.0000, 7 -> 7
d : 380.0000, 7 -> 2
a : 551.0000, 0 -> 7
a : 577.0000, 0 -> 5
d : -140.0000, 1 -> 2
a : -341.0000, 1 -> 7
d : 315.0000, 2 -> 2
d : -557.0000, 2 -> 0
c : -251.0000, 3 -> 4
a : -329.0000, 3 -> 5
d : -10.0000, 4 -> 3
d : -565.0000, 4 -> 5
a : 325.0000, 5 -> 6
c : -403.0000, 5 -> 7
c : 69.0000, 6 -> 1
d : -100.0000, 6 -> 2
c : -167.0000, 7 -> 1
d : 447.0000, 7 -> 3
