a : -825.0000, 0 -> 5
b : 409.0000, 0 -> 4
c : 976.0000, 0 -> 4
d : -690.0000, 0 -> 6
a : -366.0000, 1 -> 0
b : -465.0000, 1 -> 5
c : 777.0000, 1 -> 2
d : -644.0000, 1 -> 7
a : 664.0000, 2 -> 3
b : -872.0000, 2 -> 5
c : -122.0000, 2 -> 6
d : -183.0000, 2 -> 2
a : -901.0000, 3 -> 4
b : 265.0000, 3 -> 0
c : 785.0000, 3 -> 4
d : 270.0000, 3 -> 7
a : 754.0000, 4 -> 6
b : -289.0000, 4 -> 2
c : -338.0000, 4 -> 2
d : 0.0000, 4 -> 7
a : 744.0000, 5 -> 2
b : 142.0000, 5 -> 3
c : 478.0000, 5 -> 4
d : 977.0000, 5 -> 5
a : 586.0000, 6 -> 0
b : 866.0000, 6 -> 4
c : 870.0000, 6 -> 5
d : 287.0000, 6 -> 0
a : -662.0000, 7 -> 5
b : -114.0000, 7 -> 5
c : -676.0000, 7 -> 3
d : -109.0000, 7 -> 3
b : -603.0000, 0 -> 3
d : 287.0000, 0 -> 2
a : 173.0000, 1 -> 7
d : 189.0000, 1 -> 7
b : 547.0000, 2 -> 2
b : -480.0000, 2 -> 7
d : 160.0000, 3 -> 2
d : -363.0000, 3 -> 1
b : 81.0000, 4 -> 1
a : 415.0000, 4 -> 0
b : 781.0000, 5 -> 7
a : 185.0000, 5 -> 6
a : 464.0000, 6 -> 4
d : 467.0000, 6 -> 0
d : -974.0000, 7 -> 5
b : 842.0000, 7 -> 1
