a : 411.0000, 0 -> 0
b : 542.0000, 0 -> 3
c : -852.0000, 0 -> 5
d : 354.0000, 0 -> 2
a : 356.0000, 1 -> 6
b : -350.0000, 1 -> 4
c : 794.0000, 1 -> 6
d : 952.0000, 1 -> 7
a : -208.0000, 2 -> 5
b : 501.0000, 2 -> 1
c : 983.0000, 2 -> 0
d : -666.0000, 2 -> 0
a : -820.0000, 3 -> 5
b : 356.0000, 3 -> 3
c : 75.0000, 3 -> 6
d : -327.0000, 3 -> 2
a : -108.0000, 4 -> 4
b : 450.0000, 4 -> 1
c : -601.0000, 4 -> 1
d : 987.0000, 4 -> 5
a : -685.0000, 5 -> 0
b : 564.0000, 5 -> 7
c : 6.0000, 5 -> 0
d : 925.0000, 5 -> 3
a : -245.0000, 6 -> 1
b : -237.0000, 6 -> 5
c : 126.0000, 6 -> 6
d : -343.0000, 6 -> 2
a : 654.0000, 7 -> 7
b : -616.0000, 7 -> 2
c : -970.0000, 7 -> 6
d : 331.0000, 7 -> 6
d : -605.0000, 0 -> 0
c : -946.0000, 0 -> 4
d : -867.0000, 1 -> 5
b : 590.0000, 1 -> 3
a : -215.0000, 2 -> 7
b : -427.0000, 2 -> 2
d : 798.0000, 3 -> 4
b : -388.0000, 3 -> 2
d : -272.0000, 4 -> 5
b : -718.0000, 4 -> 5
d : 215.0000, 5 -> 0
a : -527.0000, 5 -> 5
d : -985.0000, 6 -> 4
d : -490.0000, 6 -> 1
a : -883.0000, 7 -> 1
a : -286.0000, 7 -> 3
