a : 997.0000, 0 -> 2
b : 300.0000, 0 -> 1
c : 668.0000, 0 -> 0
d : 422.0000, 0 -> 0
a : 815.0000, 1 -> 3
b : -739.0000, 1 -> 2
c : 301.0000, 1 -> 0
d : 906.0000, 1 -> 1
a : 246.0000, 2 -> 2
b : 88.0000, 2 -> 1
c : 413.0000, 2 -> 2
d : -16.0000, 2 -> 0
a : 934.0000, 3 -> 0
b : -118.0000, 3 -> 0
c : -110.0000, 3 -> 1
d : -234.0000, 3 -> 3
b : 987.0000, 0 -> 3
c : -10.0000, 0 -> 2
a : -527.0000, 1 -> 0
a : 238.0000, 1 -> 2
b : 524.0000, 2 -> 2
c : -704.0000, 2 -> 2
d : 142.0000, 3 -> 0
d : -934.0000, 3 -> 1
