a : -817.0000, 0 -> 6
b : 737.0000, 0 -> 7
a : 772.0000, 1 -> 7
b : -1000.0000, 1 -> 5
a : 641.0000, 2 -> 7
b : -882.0000, 2 -> 7
a : -244.0000, 3 -> 0
b : -737.0000, 3 -> 7
a : 316.0000, 4 -> 2
b : 693.0000, 4 -> 6
a : 490.0000, 5 -> 1
b : -449.0000, 5 -> 7
a : 805.0000, 6 -> 0
b : -995.0000, 6 -> 6
a : 977.0000, 7 -> 2
b : 250.0000, 7 -> 1
b : -584.0000, 0 -> 7
b : 125.0000, 1 -> 1
a : -905.0000, 2 -> 5
a : -862.0000, 3 -> 5
a : -213.0000, 4 -> 4
a : 143.0000, 5 -> 0
a : 97.0000, 6 -> 1
a : 417.0000, 7 -> 1
a : -48.0000, 2 -> 4
a : -875.0000, 0 -> 3
