a : 513.0000, 0 -> 0
b : 442.0000, 0 -> 2
c : -256.0000, 0 -> 3
d : -107.0000, 0 -> 0
a : 371.0000, 1 -> 1
b : -360.0000, 1 -> 3
c : -503.0000, 1 -> 0
d : -771.0000, 1 -> 0
a : 596.0000, 2 -> 2
b : 793.0000, 2 -> 2
c : 454.0000, 2 -> 3
d : -307.0000, 2 -> 1
a : 352.0000, 3 -> 1
b : 992.0000, 3 -> 3
c : -544.0000, 3 -> 3
d : -406.0000, 3 -> 0
b : -607.0000, 0 -> 1
d : -95.0000, 0 -> 3
d : -367.0000, 1 -> 3
c : -158.0000, 1 -> 0
d : -36.0000, 2 -> 3
c : 746.0000, 2 -> 0
d : 325.0000, 3 -> 2
a : 509.0000, 3 -> 1
