a : 704.0000, 0 -> 4
b : 514.0000, 0 -> 7
a : -636.0000, 1 -> 7
b : -431.0000, 1 -> 2
a : -804.0000, 2 -> 7
b : -380.0000, 2 -> 7
a : 59.0000, 3 -> 3
b : -679.0000, 3 -> 5
a : 789.0000, 4 -> 0
b : 420.0000, 4 -> 3
a : 8.0000, 5 -> 6
b : -123.0000, 5 -> 4
a : -240.0000, 6 -> 2
b : 675.0000, 6 -> 2
a : 358.0000, 7 -> 4
b : -864.0000, 7 -> 2
a : -112.0000, 0 -> 7
b : 784.0000, 1 -> 0
b : -615.0000, 2 -> 3
b : 998.0000, 3 -> 7
b : -605.0000, 4 -> 5
b : -215.0000, 5 -> 4
a : -519.0000, 6 -> 1
b : 929.0000, 7 -> 1
