a : -865.0000, 0 -> 2
b : -292.0000, 0 -> 2
c : 995.0000, 0 -> 2
d : 690.0000, 0 -> 1
a : -396.0000, 1 -> 1
b : 894.0000, 1 -> 3
c : 55.0000, 1 -> 2
d : -392.0000, 1 -> 1
a : 963.0000, 2 -> 0
b : 522.0000, 2 -> 3
c : -879.0000, 2 -> 1
d : -907.0000, 2 -> 1
a : 324.0000, 3 -> 1
b : -199.0000, 3 -> 3
c : -459.0000, 3 -> 2
d : 442.0000, 3 -> 2
b : 605.0000, 0 -> 3
c : -495.0000, 0 -> 0
a : 798.0000, 1 -> 2
b : -621.0000, 1 -> 2
d : 886.0000, 2 -> 2
a : 886.0000, 2 -> 2
d : -13.0000, 3 -> 1
d : 481.0000, 3 -> 0
