a : 821.0000, 0 -> 4
b : 461.0000, 0 -> 6
a : 234.0000, 1 -> 7
b : 628.0000, 1 -> 6
a : -596.0000, 2 -> 2
b : 645.0000, 2 -> 5
a : 419.0000, 3 -> 6
b : -543.0000, 3 -> 2
a : -769.0000, 4 -> 2
b : 462.0000, 4 -> 5
a : 869.0000, 5 -> 0
b : 557.0000, 5 -> 2
a : 136.0000, 6 -> 6
b : -834.0000, 6 -> 6
a : 811.0000, 7 -> 3
b : 339.0000, 7 -> 6
b : 960.0000, 0 -> 1
b : 551.0000, 1 -> 5
b : 34.0000, 2 -> 4
a : -799.0000, 3 -> 6
b : 655.0000, 4 -> 3
b : 375.0000, 5 -> 4
a : -582.0000, 6 -> 6
b : -995.0000, 7 -> 5
