a : 254.0000, 0 -> 1
b : -602.0000, 0 -> 0
c : 485.0000, 0 -> 0
d : 923.0000, 0 -> 1
a : 12.0000, 1 -> 0
b : 812.0000, 1 -> 1
c : -969.0000, 1 -> 2
d : 966.0000, 1 -> 1
a : 699.0000, 2 -> 2
b : -199.0000, 2 -> 2
c : -700.0000, 2 -> 3
d : -485.0000, 2 -> 2
a : -771.0000, 3 -> 2
b : -926.0000, 3 -> 3
c : 639.0000, 3 -> 0
d : -228.0000, 3 -> 2
c : 657.0000, 0 -> 3
c : 129.0000, 0 -> 1
b : -129.0000, 1 -> 1
c : -472.0000, 1 -> 1
d : 114.0000, 2 -> 2
a : 362.0000, 2 -> 1
c : -390.0000, 3 -> 0
d : -733.0000, 3 -> 1
