a : -835.0000, 0 -> 0
b : -586.0000, 0 -> 3
c : -537.0000, 0 -> 3
d : -621.0000, 0 -> 3
a : 353.0000, 1 -> 0
b : 258.0000, 1 -> 1
c : -379.0000, 1 -> 1
d : -926.0000, 1 -> 1
a : -325.0000, 2 -> 2
b : -159.0000, 2 -> 1
c : 703.0000, 2 -> 1
d : 189.0000, 2 -> 0
a : -458.0000, 3 -> 2
b : 860.0000, 3 -> 2
c : -23.0000, 3 -> 3
d : -870.0000, 3 -> 3
c : 300.0000, 0 -> 2
b : 990.0000, 0 -> 2
a : -435.0000, 1 -> 2
d : -396.0000, 1 -> 0
c : 401.0000, 2 -> 1
d : -1.0000, 2 -> 1
c : 861.0000, 3 -> 0
d : 853.0000, 3 -> 2
