a : 290.0000, 0 -> 1
b : -723.0000, 0 -> 5
a : 87.0000, 1 -> 4
b : 406.0000, 1 -> 0
a : 466.0000, 2 -> 3
b : 101.0000, 2 -> 3
a : 965.0000, 3 -> 5
b : -890.0000, 3 -> 1
a : -476.0000, 4 -> 6
b : 569.0000, 4 -> 3
a : -975.0000, 5 -> 3
b : -50.0000, 5 -> 1
a : -547.0000, 6 -> 3
b : 595.0000, 6 -> 2
a : -256.0000, 7 -> 0
b : 524.0000, 7 -> 0
b : -47.0000, 0 -> 1
a : 661.0000, 1 -> 1
a : -852.0000, 2 -> 3
a : -306.0000, 3 -> 6
b : -560.0000, 4 -> 5
a : -315.0000, 5 -> 0
a : 987.0000, 6 -> 4
b : 106.0000, 7 -> 4
a : 407.0000, 1 -> 7
