a : 617.0000, 0 -> 1
b : 93.0000, 0 -> 0
c : -420.0000, 0 -> 2
d : -607.0000, 0 -> 3
a : -171.0000, 1 -> 0
b : -108.0000, 1 -> 3
c : 435.0000, 1 -> 0
d : 300.0000, 1 -> 3
a : -742.0000, 2 -> 0
b : -81.0000, 2 -> 2
c : 319.0000, 2 -> 2
d : 357.0000, 2 -> 1
a : -940.0000, 3 -> 1
b : 79.0000, 3 -> 0
c : 110.0000, 3 -> 3
d : 353.0000, 3 -> 0
c : -55.0000, 0 -> 0
c : 330.0000, 0 -> 3
a : -947.0000, 1 -> 0
d : 955.0000, 1 -> 3
d : 854.0000, 2 -> 1
b : -773.0000, 2 -> 0
a : -365.0000, 3 -> 3
b : -685.0000, 3 -> 2
