a : -816.0000, 0 -> 1
b : 77.0000, 0 -> 6
c : -399.0000, 0 -> 0
d : 45.0000, 0 -> 1
a : 49.0000, 1 -> 2
b : -171.0000, 1 -> 0
c : -893.0000, 1 -> 3
d : 282.0000, 1 -> 0
a : -68.0000, 2 -> 4
b : -679.0000, 2 -> 6
c : 350.0000, 2 -> 2
d : 353.0000, 2 -> 3
a : 424.0000, 3 -> 1
b : 328.0000, 3 -> 7
c : 972.0000, 3 -> 1
d : -98.0000, 3 -> 3
a : -282.0000, 4 -> 4
b : -219.0000, 4 -> 2
c : -298.0000, 4 -> 0
d : -494.0000, 4 -> 2
a : -166.0000, 5 -> 6
b : 337.0000, 5 -> 0
c : 824.0000, 5 -> 5
d : -936.0000, 5 -> 2
a : 808.0000, 6 -> 0
b : -541.0000, 6 -> 6
c : 997.0000, 6 -> 2
d : -580.0000, 6 -> 5
a : -946.0000, 7 -> 1
b : 187.0000, 7 -> 6
c : 326.0000, 7 -> 1
d : 289.0000, 7 -> 4
c : -928.0000, 0 -> 0
c : 754.0000, 0 -> 4
a : 67.0000, 1 -> 7
b : 716.0000, 1 -> 4
b : 496.0000, 2 -> 4
d : 804.0000, 2 -> 1
a : -45.0000, 3 -> 0
b : 536.0000, 3 -> 1
d : -61.0000, 4 -> 2
d : -813.0000, 4 -> 2
b : -411.0000, 5 -> 3
c : 747.0000, 5 -> 6
d : -826.0000, 6 -> 2
b : 942.0000, 6 -> 3
b : -817.0000, 7 -> 0
d : 834.0000, 7 -> 0
