a : 783.0000, 0 -> 3
b : -617.0000, 0 -> 6
c : 365.0000, 0 -> 2
d : -69.0000, 0 -> 3
a : 399.0000, 1 -> 1
b : -741.0000, 1 -> 5
c : 224.0000, 1 -> 1
d : -814.0000, 1 -> 1
a : 890.0000, 2 -> 6
b : 167.0000, 2 -> 0
c : 691.0000, 2 -> 5
d : -422.0000, 2 -> 1
a : -877.0000, 3 -> 4
b : -174.0000, 3 -> 7
c : -287.0000, 3 -> 4
d : -73.0000, 3 -> 4
a : 554.0000, 4 -> 6
b : 953.0000, 4 -> 2
c : -621.0000, 4 -> 7
d : -861.0000, 4 -> 1
a : -811.0000, 5 -> 5
b : 595.0000, 5 -> 7
c : -883.0000, 5 -> 5
d : -103.0000, 5 -> 4
a : 428.0000, 6 -> 0
b : -276.0000, 6 -> 3
c : -549.0000, 6 -> 4
d : 813.0000, 6 -> 1
a : 920.0000, 7 -> 1
b : -41.0000, 7 -> 2
c : 493.0000, 7 -> 2
d : -39.0000, 7 -> 7
a : 259.0000, 0 -> 2
c : 421.0000, 0 -> 6
d : 52.0000, 1 -> 3
d : 216.0000, 1 -> 0
c : -831.0000, 2 -> 0
c : -372.0000, 2 -> 3
c : -356.0000, 3 -> 2
a : 939.0000, 3 -> 6
c : 824.0000, 4 -> 1
c : -265.0000, 4 -> 5
d : 371.0000, 5 -> 2
a : -573.0000, 5 -> 0
a : -957.0000, 6 -> 7
c : -307.0000, 6 -> 2
a : -139.0000, 7 -> 4
c : -365.0000, 7 -> 1
