a : 89.0000, 0 -> 3
b : 121.0000, 0 -> 2
c : 736.0000, 0 -> 7
d : -394.0000, 0 -> 0
a : -609.0000, 1 -> 6
b : 778.0000, 1 -> 4
c : 110.0000, 1 -> 4
d : -452.0000, 1 -> 1
a : 738.0000, 2 -> 1
b : -800.0000, 2 -> 5
c : -332.0000, 2 -> 4
d : 519.0000, 2 -> 7
a : 539.0000, 3 -> 1
b : -889.0000, 3 -> 3
c : -289.0000, 3 -> 1
d : 152.0000, 3 -> 3
a : -616.0000, 4 -> 2
b : 720.0000, 4 -> 2
c : -156.0000, 4 -> 1
d : -595.0000, 4 -> 2
a : 207.0000, 5 -> 6
b : -336.0000, 5 -> 1
c : 140.0000, 5 -> 5
d : 756.0000, 5 -> 4
a : 581.0000, 6 -> 4
b : 662.0000, 6 -> 5
c : -384.0000, 6 -> 2
d : -899.0000, 6 -> 0
a : 843.0000, 7 -> 1
b : -534.0000, 7 -> 6
c : -911.0000, 7 -> 1
d : -924.0000, 7 -> 4
d : -429.0000, 0 -> 5
a : -612.0000, 0 -> 2
c : 151.0000, 1 -> 2
d : 118.0000, 1 -> 1
a : -400.0000, 2 -> 6
c : -624.0000, 2 -> 0
d : -586.0000, 3 -> 1
b : -238.0000, 3 -> 6
b : 306.0000, 4 -> 5
a : 821.0000, 4 -> 3
a : -52.0000, 5 -> 1
a : -510.0000, 5 -> 6
c : 898.0000, 6 -> 6
a : -598.0000, 6 -> 5
a : 665.0000, 7 -> 2
a : -190.0000, 7 -> 1
