a : 495.0000, 0 -> 1
b : -557.0000, 0 -> 2
c : -795.0000, 0 -> 2
d : 431.0000, 0 -> 3
a : -553.0000, 1 -> 2
b : 804.0000, 1 -> 1
c : 723.0000, 1 -> 1
d : 45.0000, 1 -> 1
a : -748.0000, 2 -> 0
b : -374.0000, 2 -> 0
c : -834.0000, 2 -> 2
d : -98.0000, 2 -> 2
a : -648.0000, 3 -> 2
b : 489.0000, 3 -> 3
c : 55.0000, 3 -> 0
d : 790.0000, 3 -> 1
a : -94.0000, 0 -> 3
a : -349.0000, 0 -> 2
c : -570.0000, 1 -> 3
b : 670.0000, 1 -> 0
a : 659.0000, 2 -> 2
a : -306.0000, 2 -> 1
a : -17.0000, 3 -> 3
d : -761.0000, 3 -> 0
